time,battery_id,battery_state,charge_left,current,gps_accuracy,latitude,longitude,soc,soh,speed,temperature,utc,voltage
2023-01-13 13:21:24.164,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.601325166666666,-0.1913851666666666,100.0,99.0,0.0,27.0,2023-01-13  13:21:18,69.0
2023-01-13 13:22:10.970,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.601328166666667,-0.1913823333333333,100.0,99.0,0.0,27.0,2023-01-13  13:22:05,69.0
2023-01-13 13:23:12.081,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.601330166666667,-0.1913863333333333,100.0,99.0,0.0,28.0,2023-01-13  13:22:56,69.0
2023-01-13 13:24:09.080,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.6010995,-0.1914336666666666,100.0,99.0,0.0,28.0,2023-01-13  13:24:05,69.0
2023-01-13 13:24:39.949,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.601108833333333,-0.191427,100.0,99.0,0.0,28.0,2023-01-13  13:24:37,69.0
2023-01-13 13:25:41.105,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.601113833333334,-0.1914256666666666,100.0,99.0,0.0,28.0,2023-01-13  13:25:28,69.0
2023-01-13 13:30:43.554,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.601113833333334,-0.1914256666666666,100.0,99.0,0.0,28.0,2023-01-13  13:25:28,69.0
2023-01-13 13:35:39.952,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.601113833333334,-0.1914256666666666,100.0,99.0,0.0,28.0,2023-01-13  13:25:28,69.0
2023-01-13 13:36:41.790,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.601109166666666,-0.1914298333333333,100.0,99.0,0.0,29.0,2023-01-13  13:36:37,69.0
2023-01-13 13:37:44.664,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.6011161666666665,-0.1914333333333333,100.0,99.0,0.0,29.0,2023-01-13  13:37:37,69.0
2023-01-13 13:38:41.696,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.6020895,-0.1919288333333333,100.0,99.0,,29.0,2023-01-13  13:38:37,69.0
2023-01-13 13:39:42.914,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.600422166666666,-0.1939433333333333,100.0,99.0,,29.0,2023-01-13  13:39:37,69.0
2023-01-13 13:40:39.800,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.6028905,-0.1986031666666666,100.0,99.0,,29.0,2023-01-13  13:40:37,69.0
2023-01-13 13:41:41.034,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.605346833333334,-0.2004098333333333,100.0,99.0,,29.0,2023-01-13  13:41:37,69.0
2023-01-13 13:42:42.274,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.604869166666667,-0.2032773333333333,100.0,99.0,,29.0,2023-01-13  13:42:37,69.0
